ShipmentID,Origin,Destination,WeightKG,DistanceKM,DeliveryStatus,ShipmentDate,DeliveryDate,Carrier,CostUSD,ServiceType,Priority
fba2ef88-d6b7-4fc1-9911-f9ed81c7eca8,West Stevenshire,Port Crystal,431.01,13314.1,In Transit,2025-06-16,,Royal Mail,151793.42,Standard,Low
75d9d691-7871-4805-9050-5a037d0f8578,Campbellstad,Kellymouth,771.37,4811.7,Delayed,2024-10-07,,FedEx,50428.88,Same Day,Medium
06593354-55e4-4341-8636-9965037a8efb,Reidmouth,South Desiree,696.51,8062.7,Cancelled,2025-06-07,,Royal Mail,129503.37,Overnight,Medium
82dd557c-257b-4bdf-8657-9c8f530dfab0,Mahoneyhaven,Josephfort,998.26,10769.8,Delivered,2025-02-15,2025-02-15,FedEx,384943.84,Overnight,Medium
27d9c6f2-1537-4d06-8fbf-f88438f6c867,Port Nicole,Lake Shannon,282.48,2266.2,Delivered,2024-09-07,2024-09-07,Starlinks Express,31045.62,Same Day,High
16d63eaf-86ce-493f-ab35-e1e40506c711,West Justin,Stephanieborough,93.81,12295.8,Delayed,2024-11-26,,Starlinks Express,12648.09,Overnight,High
eca4a745-15ca-4a24-92db-3a86f6e12179,South Michael,Ruizland,450.84,14188.3,Delivered,2024-09-03,2024-09-03,Royal Mail,73365.33,Standard,Medium
ca9a4198-e592-4d6a-b9a4-91750af8c73f,New Angelachester,North Joshuastad,934.95,13136.7,Delivered,2024-08-28,2024-08-28,Starlinks Express,334740.66,Standard,Low
6beee687-1bca-4606-92b9-32a387a202dd,East Thomas,Jamesville,213.15,5000.2,Cancelled,2024-11-10,,DHL,32608.44,Overnight,High
b0b58375-64b5-41aa-a8fa-55b331156c6c,Masonchester,Valenciaside,961.52,13971.2,Delivered,2024-07-15,2024-07-15,UPS,666242.25,Overnight,Low
71743778-301e-480c-92c8-3965f0ccfcd6,Kevinfort,North Deanside,93.07,8585.3,Delayed,2024-08-01,,UPS,21409.35,Overnight,High
b83c098e-0b56-4e64-a44d-cd4e6b6e9cde,Owensshire,Philipshire,566.94,10528.3,Delayed,2024-10-30,,Royal Mail,80326.7,Overnight,Medium
f4fde018-b9f5-4887-b4f0-82b7c9f7aac7,Kevinchester,South Ronald,492.26,12698.4,In Transit,2025-05-13,,Royal Mail,279104.0,Overnight,Medium
a163d113-e04e-4e4a-ac31-52f556c753de,South Rickychester,Christopherview,77.8,9393.9,Cancelled,2024-07-08,,DHL,28567.63,Same Day,Medium
c8dd5d4f-54c5-423c-bf5c-570d54b4c903,Ramirezton,Armstrongbury,908.08,10740.3,Delayed,2025-06-24,,Starlinks Express,297566.42,Overnight,Low
b5d51848-1e9b-472b-8c92-2342a2ec7b75,South Patriciamouth,West Hannah,405.71,6138.0,Delivered,2025-04-17,2025-04-17,Royal Mail,111916.48,Express,Low
79358d3d-3f09-4e0b-bcab-cfab4d2b07b9,Matthewton,East Jacqueline,992.77,8898.4,Delivered,2025-06-02,2025-06-02,Starlinks Express,339704.8,Express,High
06118cfd-4298-4a18-9f89-27dbb0547530,Starkland,Stevenport,864.4,2022.8,In Transit,2024-08-11,,DHL,39069.44,Standard,Low
d8c84009-0d65-4f63-bd23-a73cf77df755,Port Christopher,Shaunport,431.27,3761.2,Cancelled,2024-09-01,,Starlinks Express,67492.8,Overnight,Low
1b8973cd-5280-43d3-aa9c-986e1b118f7c,Richardchester,West Lisa,683.02,3609.7,Delayed,2025-06-21,,FedEx,100687.59,Express,Medium
490e04b9-c4a5-4cf5-9abd-c12e521eeac7,New Wandabury,North Anaton,212.78,14447.1,Cancelled,2024-10-28,,Royal Mail,75459.94,Overnight,Medium
717f8c4c-8a7b-4843-b7e1-b2fec2174de6,North Janetton,Jennifertown,556.2,7256.8,Delivered,2024-07-31,2024-07-31,Starlinks Express,123568.02,Overnight,Medium
577fade8-6311-4fba-99b7-ac0b66977786,West Kevinberg,West Nicholasmouth,753.45,1339.2,In Transit,2025-03-08,,DHL,30052.89,Overnight,Medium
40a00055-2d23-414a-a787-2a3583184b83,West Jon,North Stephen,886.2,6147.8,Delivered,2024-11-06,2024-11-06,UPS,135391.77,Express,Low
133b4bda-7aa4-41c5-8775-dcf2f874d236,Davisville,Ruthland,418.79,12229.9,Delayed,2025-05-18,,DHL,149184.79,Express,Medium
5d642009-dbf4-4fab-ae3b-f1a4bdc09810,Jamesfort,North Alyssaburgh,157.56,6811.3,Delayed,2024-09-04,,FedEx,15169.42,Same Day,Low
ac4fda77-cf2f-4390-a774-6354fa120bde,Jacksontown,Randallmouth,856.18,10040.2,Cancelled,2024-12-14,,DHL,234203.04,Standard,Medium
e57e09d6-0114-4b8d-9c02-4f1f15ce31b2,Cabrerastad,New Anita,136.95,9058.2,Delivered,2025-04-14,2025-04-14,Starlinks Express,61048.81,Same Day,Low
87154f17-6bdc-4aae-a625-0c46eed611d1,Hendersonfurt,Andrewsmouth,691.11,3170.7,Delayed,2024-09-24,,DHL,33099.58,Same Day,Low
c3ef0807-43ca-49fb-ab3d-74b5ad79eb1b,East Bryanfort,Nashtown,284.52,4355.6,Delivered,2025-07-03,2025-07-03,DHL,28311.43,Overnight,Low
46196cd8-57ad-46fe-b9a2-d552ff6a02c4,Simonland,Port Jamesland,328.63,4593.3,Delivered,2025-02-12,2025-02-12,DHL,44106.02,Overnight,High
40b68f8e-5b00-4f9c-9e3b-7d8a7ee9ff1f,East Brittanymouth,South William,879.61,11826.3,Cancelled,2025-01-09,,FedEx,492158.52,Standard,High
be976987-8894-4b78-b65c-1ed3a2266fa9,Port Sara,Valdezview,967.84,14545.9,In Transit,2024-09-03,,UPS,158195.98,Express,Medium
3481fe5f-1255-40c1-b50f-0a6e415566cb,Jonesview,East Austinton,597.34,1849.1,In Transit,2024-07-23,,Starlinks Express,42486.14,Overnight,Low
e6e7f107-fa70-443d-bafa-82e2bb3411cd,Katherinetown,South David,603.75,9552.4,Cancelled,2025-05-18,,Starlinks Express,243879.3,Standard,High
1ab998bf-942f-4c32-a537-e1e147a53ff5,South Timothy,East Sylviafurt,757.83,10439.0,Cancelled,2025-01-31,,Royal Mail,386035.92,Same Day,High
8c36a44f-c888-4e80-a08c-9838bec93022,New Candaceborough,New Michaelland,76.83,3043.6,Cancelled,2025-03-27,,FedEx,9191.42,Same Day,High
28b85077-60c9-40c2-ae1c-7632539b2882,Jamiestad,Port Thomasland,72.28,14554.6,Delayed,2024-08-14,,DHL,14628.82,Overnight,Medium
16fe99fc-fb41-4073-8574-17366ca9069b,Buchananhaven,North Philipborough,161.4,2902.5,Delayed,2024-11-06,,DHL,17129.11,Standard,Medium
891c3fa4-ac8e-49cb-8753-36a420d7570e,Crossmouth,West Logan,48.12,520.0,Delivered,2025-02-11,2025-02-11,DHL,935.07,Express,Medium
2552e363-9c2c-447c-8756-e0f3f14a7692,Lake Darrell,Hughesfurt,931.99,14199.3,Delayed,2025-01-15,,UPS,550792.02,Standard,High
21544b91-30d4-4967-8356-c3f92651048f,West Jerome,Ellisfurt,801.61,11711.0,Cancelled,2025-02-20,,Starlinks Express,291615.92,Same Day,Medium
4850be2d-d02d-46f1-a5a4-d5ce0ccf4681,North Christopher,Susanfort,563.94,7666.9,Delivered,2024-11-15,2024-11-15,Royal Mail,102034.88,Express,Medium
5e2f9bbb-79b2-48c6-82f4-64949785d06f,Stevenstad,East Angela,713.39,5774.3,Cancelled,2024-12-27,,Royal Mail,174128.51,Express,Low
8bc243af-0ef9-46ca-8016-9d8ed4333935,Crystalport,North Joshua,67.48,10288.7,In Transit,2025-05-29,,Royal Mail,34579.76,Standard,Medium
94859a7b-0423-411a-aba8-efa5749dc535,Port Paul,East Danielle,956.51,3014.9,Delayed,2024-07-24,,DHL,95329.75,Same Day,High
ea9f391a-ba26-4552-bf78-9c27277d7d8c,North Larry,Lake Penny,338.7,10628.6,In Transit,2024-10-30,,DHL,115142.24,Express,Medium
aedf5374-1a7b-4a3b-8c94-9d479b8bd1bb,Coltonhaven,West Jamesmouth,845.33,12169.4,Delivered,2025-02-14,2025-02-14,UPS,394712.93,Same Day,Medium
ffa4cf6c-bd07-4b84-a96d-19aef00b7e08,Bryanthaven,Lake Brett,314.49,4608.2,In Transit,2025-01-24,,UPS,67537.01,Same Day,Low
3c371a87-3d63-45ff-9b96-502e37a2786f,Stephenschester,West Amanda,756.92,788.0,Cancelled,2024-12-29,,FedEx,12205.33,Same Day,Low
2502ec18-1620-427a-801d-406c93a5362d,Port Anthonybury,Tammyville,880.88,5267.7,Delivered,2024-09-10,2024-09-10,UPS,136629.9,Standard,Low
b6d12288-33be-43ff-8086-8d7b6f893bd2,Ericshire,Stevenhaven,545.09,14467.3,Cancelled,2024-07-05,,Royal Mail,179006.61,Express,High
e4429bea-390d-4551-9c74-6633419d7d8b,South David,Amandatown,751.31,8170.8,In Transit,2025-04-19,,UPS,293486.87,Overnight,Low
957911d7-4bec-4b54-bf51-6074830a111e,West Sarahmouth,Port Kathleenfurt,997.11,10281.5,In Transit,2025-01-30,,UPS,436688.16,Standard,Low
2e897290-0682-45b1-b307-d529ab923ef0,Fieldsshire,North Jocelyn,670.33,12282.4,Delayed,2025-02-11,,Royal Mail,228779.75,Standard,High
164e40b6-ad49-4e62-a187-a348ade987cc,Thomasville,Curryburgh,120.12,6459.4,Delayed,2025-04-20,,UPS,34158.57,Same Day,High
39420cbe-ba75-4ea5-a597-e35fe1b8f44a,Port Taylor,North Robert,398.88,5621.1,Cancelled,2024-08-09,,FedEx,62904.38,Overnight,High
f2389074-841e-4bc7-8051-28c6a0a53194,North Danielle,West Jesse,735.97,8418.6,In Transit,2024-08-02,,Starlinks Express,157763.17,Same Day,Low
2b919d30-97d2-4e12-88ec-307926c339cd,Nicholasfurt,South Lori,372.81,7718.5,Cancelled,2025-01-07,,Royal Mail,85628.94,Overnight,High
c7aeab55-2e3b-4b14-aeb0-2cf95b84a6ba,Robertview,South Lisa,455.27,9972.3,Delivered,2025-01-14,2025-01-14,Royal Mail,169595.71,Overnight,Low
18121911-2857-45e4-b9f7-1348130e1741,Harrisonstad,Emmamouth,615.31,429.9,Delivered,2024-09-07,2024-09-07,Royal Mail,4520.61,Standard,Low
e31eb28f-9846-4f09-8d96-1e0436829ed0,Richardchester,Danielleburgh,346.19,3047.9,Delivered,2024-08-06,2024-08-06,Starlinks Express,37348.57,Express,Low
c00d99fe-23f9-4b4a-bbac-f3939c191878,West Lisaville,Singhhaven,309.5,12687.3,In Transit,2024-10-01,,FedEx,128674.46,Standard,Medium
8bcc5e63-418a-4de3-aafa-e719dab93101,South Morgan,North Samantha,245.35,8169.2,Cancelled,2025-03-03,,DHL,74585.37,Express,Low
0ed68021-73f7-4b7b-b74b-1e4e6fdd2d8c,East Caleb,New Nicholasshire,87.71,823.7,Delivered,2025-06-14,2025-06-14,Starlinks Express,2761.04,Overnight,Low
03d82d64-8c6b-4b96-ba6d-b71ecc453346,Smithberg,Carloschester,226.84,45.1,Delivered,2025-02-24,2025-02-24,UPS,297.89,Express,Low
caf0b1a5-4361-432b-bc50-bda53968f25c,Khanmouth,Port Todd,600.24,11892.5,Cancelled,2024-12-13,,Starlinks Express,330644.27,Standard,Low
81b1dddd-8b4f-43c6-b825-b111a7cc0764,Hudsonmouth,South Daniel,145.55,5009.7,In Transit,2024-11-12,,UPS,16235.95,Same Day,High
f13466b4-0315-4e68-8f62-2dbda0011d55,Lake Juan,Lake Dawn,263.83,14335.0,Delayed,2025-05-28,,UPS,138651.02,Same Day,Low
15be6466-0f9a-4179-83e6-b447d8c5b8b0,East Brandy,Port Bradleyborough,887.47,2615.0,Delayed,2024-10-09,,Royal Mail,45830.63,Express,Low
c40d2261-a501-49f1-b499-b517cfc2d09c,Christopherchester,East Connorside,613.95,10385.1,Delayed,2024-07-29,,Royal Mail,127000.83,Same Day,Medium
969bc860-3adb-4e91-9845-fee941591a98,Davidsontown,Lake Randy,701.74,8207.5,Delayed,2024-11-24,,Starlinks Express,74554.76,Overnight,Low
2bf58159-533b-4f4f-ba1f-ff5bc67f7e9f,West Crystal,Martinezstad,720.94,10305.2,Cancelled,2025-03-28,,Royal Mail,286193.58,Standard,High
21e6b089-61cf-4cd8-8b25-383e3a7426d5,Port Robert,East Christina,393.66,7512.1,In Transit,2025-04-16,,DHL,41732.71,Express,Medium
5525dd3b-ab06-4ef0-bcb1-890aa134eef4,Annaport,Montoyafurt,404.53,1699.1,Cancelled,2024-11-21,,FedEx,24541.82,Standard,High
df7c099f-5ac2-4644-abd1-d624a9711937,Paulamouth,Port Heatherberg,245.84,10481.9,Delivered,2025-06-13,2025-06-13,FedEx,49957.8,Overnight,High
db757e22-23ea-4243-9760-18549a792edd,North Ryan,New Maryburgh,919.03,12757.4,Delivered,2024-10-27,2024-10-27,Royal Mail,171461.98,Overnight,Low
0b0d7b52-945e-4905-bb57-4d8f3b0f5f32,Robertsonstad,South Jessica,934.55,377.1,Delivered,2024-08-26,2024-08-26,UPS,16811.77,Overnight,Medium
a651bd8d-8ddb-4d64-bebb-de6024112b9b,West Jeremiah,Kimberlymouth,763.0,9903.8,Delayed,2025-02-25,,DHL,294027.91,Overnight,Low
67b6e753-5567-4c59-8b4c-43ad820b5929,Francisstad,South Leahborough,151.36,6898.6,Delayed,2025-06-23,,DHL,50466.59,Same Day,Low
d640a712-bee3-460d-b113-480d3186cd8f,Crystalhaven,Ellisview,416.99,718.8,Delivered,2024-09-09,2024-09-09,Starlinks Express,10552.01,Overnight,High
a47057ed-2bee-4098-b34e-7535144755b8,Pollardchester,South Andrew,801.62,1857.0,In Transit,2025-04-08,,Starlinks Express,29150.17,Same Day,High
b7de37ab-ce2c-45b2-8e0b-00134fcb452d,Barbershire,East Emily,850.28,2583.8,Cancelled,2025-06-28,,Starlinks Express,61189.71,Standard,High
d78cb2de-0735-441e-adc0-c8d6195994db,Cynthiaville,Hillmouth,948.62,9655.4,Delayed,2024-11-03,,UPS,240795.36,Same Day,Medium
dbaf128d-9d33-49e6-bfbf-f9649a5c3fe2,Jeremyland,New Shirley,880.62,7822.4,Cancelled,2024-08-04,,UPS,135881.37,Standard,Medium
3338818c-8caa-4b7f-a8a0-68d9253d9704,Jessicafurt,West Alexandra,303.4,356.4,Delivered,2024-07-09,2024-07-09,UPS,4593.31,Overnight,Medium
48cbbf6a-a4f8-424c-b5ae-70d234c2e875,Annahaven,Johnland,829.39,3700.0,Delayed,2025-06-26,,DHL,111033.91,Standard,High
33af25e1-c797-4f01-ab85-30f88351d7aa,Poolechester,Taylorview,513.48,3914.1,Cancelled,2025-04-08,,FedEx,20728.76,Overnight,High
5b1124ee-0a13-4361-a0f5-bed35e8793d1,Mcguireberg,Port Mariaberg,926.89,9086.3,Cancelled,2025-03-15,,FedEx,245546.14,Overnight,Medium
3b86805e-4481-42db-b012-9e656804d679,Tiffanyshire,Sloanborough,462.99,471.2,Cancelled,2024-10-06,,UPS,3194.73,Express,Medium
ad65d110-13c9-465c-8bdf-db913ced5b05,West Douglasfort,Lauraport,824.43,14633.9,In Transit,2025-02-18,,UPS,362170.55,Standard,Low
04dfe996-f2a9-44bb-b824-caa13300fac5,East Lisa,Port Stephanie,622.54,1301.1,In Transit,2025-07-03,,Royal Mail,34871.37,Same Day,High
d51c38a0-ed6c-4d5d-85c3-92b81743e072,New Erik,South Glenn,914.12,9131.4,Delivered,2024-12-19,2024-12-19,DHL,112269.14,Overnight,Medium
5e09abf6-c21f-496b-b352-f02819fa3021,Riceville,South Donald,234.19,5168.0,In Transit,2024-07-21,,UPS,38855.45,Express,Medium
ab8f1615-f6d2-4490-9633-aadace5d9af7,East Bradleytown,Port Jeffrey,41.14,8427.8,In Transit,2024-12-26,,DHL,5345.02,Overnight,Low
fe7dc78b-6747-47f9-9619-91f3a8aa12c0,Stevenland,East Rebecca,783.85,14333.0,Cancelled,2025-02-20,,Starlinks Express,264442.91,Express,Low
9991ee80-7aab-4915-81d7-574b5fafbb8f,North Andreafurt,Markton,939.7,2697.9,Delivered,2024-12-19,2024-12-19,Starlinks Express,73840.77,Overnight,High
93c88ab8-4f4a-4fbd-8969-bcb46c79c6c9,New Erica,East Wanda,990.82,9972.8,Cancelled,2024-11-04,,UPS,130198.51,Same Day,Low
6cc0649b-a7ce-4ad4-8003-01161532614f,East Larry,East Amanda,73.28,12209.0,Cancelled,2025-01-03,,FedEx,44106.46,Same Day,Low
c61b7366-9f31-49a2-a786-5d2bef0698cd,New Joseph,Davismouth,344.66,1203.0,In Transit,2024-08-10,,UPS,17155.39,Same Day,Medium
20b5290e-de9d-469c-b5a8-46909a8f23a3,South Bonnie,New Karinachester,604.35,11445.6,In Transit,2024-11-04,,UPS,250371.23,Overnight,High
c655d845-89f7-4210-b071-e6a912026e4b,East Briana,Karenton,880.67,3842.2,Delivered,2024-07-15,2024-07-15,Starlinks Express,98458.22,Same Day,Medium
95e72a90-7a3a-4a50-bcf0-b1c1c40ba326,Scottberg,Jacobshaven,780.67,5958.8,Cancelled,2025-03-05,,UPS,77001.66,Express,High
5c0cd7f3-b07f-405a-9f28-0024ded0ecff,Clarenceberg,East Emily,200.56,6284.8,In Transit,2025-03-10,,FedEx,38401.33,Same Day,High
2cb53858-7f40-4684-9330-ce01cc006ec1,New Edwardland,West Kevin,44.32,11977.3,Delivered,2025-05-30,2025-05-30,DHL,8912.61,Standard,High
7924db4e-7d34-4233-86b4-a057e72ce6f4,Maryhaven,Rebeccafurt,848.09,9579.6,In Transit,2024-12-08,,Starlinks Express,223363.66,Overnight,Medium
09d780c9-22ed-4554-916d-a28f78db0a3f,South Patrick,North Jenniferfurt,223.93,630.0,Delayed,2024-08-20,,UPS,5850.64,Standard,Medium
0065ce08-b74e-4c69-b7f6-606cef1517f4,Stevenfurt,West Michael,389.25,1124.5,Delayed,2025-06-27,,Royal Mail,18133.13,Standard,High
55e5217c-563e-45da-b245-4231ccf5d83c,Welchshire,Banksbury,963.43,11070.3,Delayed,2024-09-20,,UPS,215558.98,Standard,Low
2d8f9649-ac0a-42c2-9334-a999a13a6110,New Janet,Victoriachester,231.14,6352.4,In Transit,2025-02-07,,DHL,30634.29,Standard,High
39bc3b99-efe7-48a6-8e48-04f62025f266,East Johnny,Adambury,306.22,11577.2,Cancelled,2024-08-25,,DHL,110386.36,Overnight,Low
b6caa7de-9c7e-4789-a330-3c3d8f43766f,Michellemouth,West Tara,732.48,9006.0,Cancelled,2025-07-03,,Starlinks Express,231227.64,Standard,Medium
dc731d13-b5d4-4a1b-974e-2768c47f5e3b,New Jackieberg,Toddport,468.88,14714.6,In Transit,2025-01-15,,Starlinks Express,338571.27,Same Day,High
9cf282e0-5e5d-4c2a-b774-2b5070e9328a,Maxside,North Austin,338.03,2391.7,Delivered,2025-01-08,2025-01-08,Starlinks Express,36441.75,Express,High
a9c9ff8c-bc47-468e-9394-01716b9fca30,Thompsonport,Wellsmouth,766.07,4096.1,Delayed,2025-05-02,,FedEx,101563.49,Same Day,Low
337ed837-1d11-496b-aa0d-afb348197862,South Elizabethfurt,North Rebeccaburgh,546.09,11835.1,Cancelled,2025-03-24,,Starlinks Express,70954.83,Express,Low
c2d068de-9b71-4e3b-88d2-a632e5779cb5,East Karina,New Andrea,101.59,10970.5,Delivered,2024-09-05,2024-09-05,Starlinks Express,14327.11,Express,Medium
3412e968-a237-4711-93a3-880c9737b991,North Garyfort,Hoffmanstad,117.77,3882.7,Delayed,2024-08-05,,FedEx,8113.94,Same Day,Medium
2df1502e-9b6b-45e0-bf46-3045c04736ae,Brownberg,West Lauriechester,586.47,8998.6,In Transit,2024-10-06,,UPS,160347.78,Same Day,Low
317a63d3-321d-478d-8712-36a0c279cfd3,South Debraberg,East Samuelmouth,832.46,8163.1,Delivered,2024-07-05,2024-07-05,FedEx,68225.43,Same Day,Low
36ad4061-ed8c-493b-869c-2b145895afbe,West Shannonport,West Crystal,634.8,2195.1,Cancelled,2025-03-31,,UPS,16184.98,Same Day,Medium
462ebf97-09a6-49b9-a339-7b1efdebd569,Hollowayside,Scottstad,264.63,12906.2,Cancelled,2025-05-09,,Royal Mail,128916.05,Same Day,Medium
5d2ae407-b3e4-4dd8-a845-ae51de662b61,Port Mariah,Lake Jessica,376.69,12447.1,Delayed,2024-11-22,,FedEx,142878.33,Express,High
ecb88063-f68a-40db-a30b-3d36217f9c89,South Brianton,New Jillianland,361.73,9648.7,Delayed,2025-05-19,,UPS,49119.75,Overnight,High
65c27628-a740-4a17-bf74-835c9216d78e,East Sarahville,Denisefort,713.92,12679.2,Delivered,2025-06-19,2025-06-19,Royal Mail,366373.77,Standard,Medium
e5ffcce6-71a1-40eb-985f-1ade6b23ee7f,Gonzalesview,New Nicole,605.19,14156.9,Delayed,2024-12-19,,DHL,313675.64,Overnight,Low
9269048d-c74d-475b-88dd-1adb8e00911e,Lake Donna,New Roger,231.96,6658.6,Cancelled,2024-08-19,,DHL,49991.17,Express,Medium
eea88ad6-ca77-436e-bda3-2d4d2b3dedb8,South Sara,Gonzalezmouth,738.72,12383.1,In Transit,2024-07-29,,FedEx,225413.03,Express,High
def2a744-2d30-4517-a4cb-580d89b311bf,Pattersonborough,West Laurie,677.54,5367.3,Delayed,2025-04-07,,FedEx,129293.81,Express,Low
8e85ef52-3d47-4066-90f4-50d81bc47597,South Justin,South Timothy,211.38,3660.4,Cancelled,2024-12-01,,UPS,8413.71,Express,High
f5eac9a3-626e-4ae6-9ef4-2dd5bf031568,Ravenport,Whitefort,336.47,2634.3,Delayed,2024-10-01,,Starlinks Express,37309.62,Express,Low
78616f84-d357-4946-a774-0fd6acfacd54,Contrerasberg,East Michaelshire,37.19,6595.3,Delayed,2024-08-06,,DHL,6934.66,Overnight,Low
8f5b9a91-1915-4727-b52e-c4c51dad2d11,South Charles,Ginafort,212.79,5864.2,Cancelled,2024-09-29,,Starlinks Express,51425.54,Express,Low
06bbc3b2-a954-4a4e-aabf-284ce9c78a17,Lake James,Rodgersfort,201.16,693.2,Cancelled,2024-07-10,,Royal Mail,4663.82,Standard,Low
a69b63e1-31c6-4bf0-ab82-c83a35a7b299,Christopherfurt,Nancyfurt,551.64,13430.8,In Transit,2025-03-22,,DHL,189420.56,Standard,High
0e4da6e4-3fce-4912-bb7e-4ed265f041be,Santanachester,East Sandrafort,633.43,1819.0,Cancelled,2024-09-06,,DHL,52328.03,Express,Medium
12404189-aae8-432e-9ea4-c510e31b9d76,North Ashley,Sheristad,236.25,5959.2,In Transit,2024-09-26,,UPS,60597.6,Same Day,High
8200c34b-d20c-44ae-b8fc-0f2a57fbb178,Lake Adamview,Port Kathrynstad,170.23,5017.0,In Transit,2025-04-15,,FedEx,9454.41,Overnight,Low
6906b69d-5185-4e4a-9544-88209ca88ba8,North Kayla,West Saraton,671.24,5504.1,Cancelled,2025-04-02,,UPS,102106.8,Express,Low
d464c09c-6f98-4dc8-846f-f2c6cc105f69,Jenkinsview,Danielfort,221.62,2329.3,Cancelled,2024-07-09,,Starlinks Express,22441.85,Overnight,High
eda16432-dc3c-47cc-b4e9-5b0ebf22e70d,Lake Annatown,East Kristen,236.84,13750.7,In Transit,2024-12-24,,Royal Mail,142783.8,Overnight,Medium
ee46112d-833a-44e0-acb4-407897c5266d,South Monicaview,Lake Jason,682.53,8462.0,Delayed,2024-07-07,,FedEx,82803.06,Overnight,Medium
1e01a0ce-6435-47de-bfa4-793e7048d854,Lake Antonio,East Gabrielleview,231.05,7127.7,Cancelled,2024-11-26,,UPS,35835.25,Express,Low
0f16e5b7-1cb4-4ef0-9d6c-92406fa72273,East Jessicafurt,Chelseabury,473.6,14941.0,Delivered,2024-07-06,2024-07-06,DHL,85285.57,Same Day,High
aa438433-88f4-4865-a0a5-d3c628729ccd,Port Joy,West Hollyside,752.08,13460.4,Delivered,2024-08-18,2024-08-18,Royal Mail,265152.5,Express,Low
039c6bb3-8d60-4bce-81bd-a4d9b4af3bcc,Penatown,Tiffanyfurt,800.42,307.3,Delivered,2025-04-07,2025-04-07,FedEx,10316.15,Same Day,Low
672c9852-2f62-4bce-890a-852664a5bc1e,East John,Carolynview,272.76,14281.5,In Transit,2025-05-20,,Starlinks Express,76406.99,Overnight,Low
6c55dd83-b43c-48c3-aae8-9423e994e8ca,Lake Amytown,Port Donald,963.89,7363.7,Delivered,2024-10-14,2024-10-14,DHL,223127.81,Overnight,Low
952567ab-7852-4a8c-b727-b17e8930984f,New Brian,Michaelshire,698.54,12539.9,Cancelled,2025-05-25,,UPS,102298.41,Overnight,Medium
dedb0460-220a-459b-8c67-b585d5a5ab88,Jenniferhaven,Kleinburgh,897.31,2267.2,Cancelled,2025-03-04,,DHL,57312.13,Same Day,Medium
36210c27-5b2c-4e6a-b443-4622222327b7,Marilynmouth,New Frankport,883.73,7281.2,Delayed,2025-02-20,,Starlinks Express,228573.15,Standard,Medium
38b9f512-5cd1-4dc4-a462-e7b84b13c1f9,East Isaac,Port Scott,485.37,614.6,Cancelled,2024-10-22,,DHL,8968.17,Express,Medium
bc8f58e6-94f4-441a-9b13-158f4237b2dd,Stoneport,New Eric,640.13,9532.7,Delayed,2024-10-15,,UPS,120454.61,Standard,Medium
6726398e-619b-4a0a-aae6-3a315b9abd1f,Rhondafurt,Lake Adamborough,658.61,5493.9,Delivered,2025-04-14,2025-04-14,UPS,42160.59,Overnight,Medium
df04df2e-f895-4677-9c83-e082221a3914,Traviston,Sancheztown,566.82,5724.9,Delayed,2025-05-30,,UPS,139774.78,Same Day,Medium
079f346c-b51c-4d11-86c5-66b781f5c117,West Brittneyshire,New Reginahaven,882.03,3533.3,Delivered,2024-10-08,2024-10-08,FedEx,107033.35,Standard,High
14c0abab-5f49-483c-9d6d-175ece2b7a2c,Combsside,South Matthewfort,179.21,10540.1,Delayed,2025-01-09,,Starlinks Express,80386.78,Express,Medium
e7ec547e-0155-45c3-9c55-b447e7228592,West Jacob,New Kristieton,930.23,10938.6,Cancelled,2025-04-03,,FedEx,127750.71,Express,Medium
3efe09b4-a17b-414e-9e4d-211ec1fa78f1,Kellyfurt,Carterburgh,377.4,1177.5,Delivered,2025-04-07,2025-04-07,Starlinks Express,18253.0,Standard,High
0115e79f-338d-4f01-bcf5-505dcefc7f03,Florestown,Mitchellmouth,193.74,9608.1,In Transit,2024-12-28,,Starlinks Express,47791.72,Standard,Low
0c4ffc39-7cd3-43bb-a0f3-085e19b3c994,Glassmouth,Hayesshire,248.72,10006.5,Delivered,2025-06-13,2025-06-13,Royal Mail,31430.24,Overnight,High
bc515a9a-dacc-4728-92ac-3723571b5014,West Anthonyborough,Vargasbury,109.29,8495.4,Cancelled,2024-08-10,,FedEx,11579.63,Standard,Low
5edbb6f4-9810-4334-96fb-0635aac02ad4,Lake Saraburgh,Janicechester,686.07,14957.8,Delivered,2025-03-09,2025-03-09,DHL,203851.1,Overnight,Medium
31343e2a-3ca1-41ad-8b07-be68c2a3d236,North Hollyberg,East Erin,183.18,961.5,Delivered,2025-05-09,2025-05-09,UPS,2352.61,Standard,Low
039becd1-4456-4110-bfd3-1dc52967cd29,New Bryanshire,Martinezmouth,344.44,3051.0,Delivered,2024-09-20,2024-09-20,Starlinks Express,31099.79,Express,Low
e3ed6bc9-9192-45e2-81bf-54ea9c12cee5,Hollyview,Tanyafurt,475.87,14377.3,Delayed,2024-09-19,,FedEx,307259.09,Standard,Medium
95b467dd-a4fd-4c32-8030-cb5f4176f64d,East Zacharyland,New Bradside,366.69,10071.0,In Transit,2025-06-29,,FedEx,98885.72,Express,Low
bfe89c42-b5a4-457d-81a5-496b9bdbafa9,Walkerborough,West Scott,570.12,8794.9,Cancelled,2025-05-16,,Royal Mail,148395.4,Overnight,Low
0bc6682c-b352-416f-befa-faec78e0625c,Port Theresabury,Amandachester,380.08,10913.1,Cancelled,2024-10-07,,Royal Mail,175249.58,Standard,Low
